               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 138,            0.041156,            0.012992,                   0,             0.69925,                   1,               0.839,               0.254,            0.044852,            0.014351,                   0,           0.0036082,           0.0036082,            0.048108
                 139,            0.042087,            0.012788,                   0,                   1,             0.99874,               0.995,             0.58956,            0.038319,            0.014941,                   0,            0.003611,            0.003611,            0.047711
                 140,            0.031043,            0.013291,                   0,              0.8749,             0.99924,                0.96,             0.43636,             0.03284,            0.015245,                   0,           0.0036134,           0.0036134,            0.047313
                 141,            0.039218,            0.011671,                   0,             0.66651,              0.8566,             0.75581,             0.16781,            0.055156,            0.012721,                   0,           0.0036154,           0.0036154,            0.046915
                 142,            0.045856,            0.010502,                   0,             0.66618,             0.85714,             0.77214,              0.3403,            0.040671,            0.014161,                   0,           0.0036171,           0.0036171,            0.046517
                 143,             0.03994,           0.0090563,                   0,             0.71426,             0.71429,             0.69851,             0.32478,            0.044293,            0.013982,                   0,           0.0036184,           0.0036184,            0.046118
                 144,            0.048593,            0.012266,                   0,             0.99904,                   1,               0.995,             0.48258,            0.044389,            0.013896,                   0,           0.0036194,           0.0036194,            0.045719
                 145,            0.041237,           0.0095595,                   0,             0.99915,                   1,               0.995,              0.4327,            0.040587,            0.014637,                   0,             0.00362,             0.00362,             0.04532
                 146,              0.0379,            0.010197,                   0,             0.77727,                   1,             0.94389,             0.42136,            0.035358,            0.015406,                   0,           0.0036203,           0.0036203,             0.04492
                 147,            0.044364,           0.0091828,                   0,             0.99705,             0.71429,             0.90909,             0.45948,            0.040099,            0.014838,                   0,           0.0036203,           0.0036203,             0.04452
                 148,            0.041099,            0.011518,                   0,             0.87237,                   1,                0.96,             0.51394,            0.039642,            0.014985,                   0,           0.0036198,           0.0036198,             0.04412
                 149,            0.033978,            0.010671,                   0,             0.63601,                   1,             0.78427,             0.44906,            0.034465,            0.014991,                   0,           0.0036191,           0.0036191,            0.043719
                 150,            0.043573,            0.010701,                   0,             0.99789,             0.57143,             0.79317,              0.3556,            0.043533,            0.013971,                   0,            0.003618,            0.003618,            0.043318
                 151,            0.043856,            0.010882,                   0,             0.77756,                   1,             0.88444,             0.41914,             0.03905,            0.014199,                   0,           0.0036166,           0.0036166,            0.042917
                 152,            0.034854,            0.010091,                   0,                   1,              0.9997,               0.995,             0.55236,            0.033876,            0.014121,                   0,           0.0036148,           0.0036148,            0.042515
                 153,             0.04046,           0.0095501,                   0,             0.53839,                   1,             0.74315,              0.2847,             0.04435,            0.013309,                   0,           0.0036127,           0.0036127,            0.042113
                 154,            0.040346,             0.01008,                   0,             0.77754,                   1,             0.94389,             0.37928,            0.037042,            0.013943,                   0,           0.0036103,           0.0036103,             0.04171
                 155,            0.029918,            0.011831,                   0,             0.99981,                   1,               0.995,             0.47352,            0.035904,            0.013662,                   0,           0.0036076,           0.0036076,            0.041308
                 156,            0.043678,           0.0095707,                   0,             0.77765,                   1,             0.93278,             0.33438,            0.046422,             0.01269,                   0,           0.0036045,           0.0036045,            0.040905
                 157,            0.045874,            0.010262,                   0,             0.77658,                   1,             0.90944,               0.532,            0.038796,            0.013509,                   0,           0.0036011,           0.0036011,            0.040501
                 158,             0.03565,           0.0095062,                   0,             0.99937,                   1,               0.995,             0.37377,            0.039798,            0.013299,                   0,           0.0035975,           0.0035975,            0.040097
                 159,            0.037079,           0.0099454,                   0,             0.99973,                   1,               0.995,             0.47025,            0.034341,             0.01357,                   0,           0.0035935,           0.0035935,            0.039693
                 160,            0.037034,           0.0076104,                   0,             0.99987,                   1,               0.995,             0.56686,            0.030109,            0.013898,                   0,           0.0035892,           0.0035892,            0.039289
                 161,            0.032913,           0.0098562,                   0,              0.9998,                   1,               0.995,             0.62954,            0.031604,            0.013297,                   0,           0.0035845,           0.0035845,            0.038885
                 162,            0.031846,           0.0087425,                   0,                   1,             0.99976,               0.995,             0.47951,            0.037602,            0.012743,                   0,           0.0035796,           0.0035796,             0.03848
                 163,            0.037876,            0.011214,                   0,             0.99987,                   1,               0.995,             0.59109,            0.031906,            0.013258,                   0,           0.0035744,           0.0035744,            0.038074
                 164,            0.031195,           0.0077243,                   0,                   1,              0.9997,               0.995,             0.53669,            0.037839,            0.012499,                   0,           0.0035689,           0.0035689,            0.037669
                 165,            0.040261,           0.0082115,                   0,                   1,             0.56816,             0.82675,             0.23345,            0.036818,            0.013379,                   0,           0.0035631,           0.0035631,            0.037263
                 166,            0.039459,           0.0082894,                   0,             0.99965,             0.85714,             0.96389,             0.36429,            0.038514,            0.012764,                   0,           0.0035571,           0.0035571,            0.036857
                 167,            0.030987,            0.011316,                   0,             0.87466,                   1,              0.9775,             0.48163,            0.033591,            0.012774,                   0,           0.0035507,           0.0035507,            0.036451
                 168,            0.041272,           0.0090555,                   0,             0.58324,                   1,             0.79583,             0.26336,            0.047564,            0.011932,                   0,           0.0035441,           0.0035441,            0.036044
