               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  88,            0.034561,           0.0087303,                   0,             0.93306,             0.93333,             0.93126,             0.58759,             0.03076,           0.0097143,                   0,           0.0067347,           0.0067347,            0.026735
                  89,            0.037488,           0.0090284,                   0,             0.92836,             0.86667,             0.90745,              0.5201,            0.032586,            0.010106,                   0,           0.0067834,           0.0067834,            0.025883
                  90,            0.036562,           0.0076723,                   0,              0.9284,             0.86667,              0.8655,             0.45306,            0.032656,            0.010434,                   0,           0.0068312,           0.0068312,            0.025031
                  91,            0.034747,           0.0075321,                   0,                   1,             0.93288,             0.93658,              0.5397,            0.031177,           0.0094581,                   0,           0.0068783,           0.0068783,            0.024178
                  92,            0.032417,           0.0071188,                   0,             0.92301,             0.79932,             0.79867,             0.26085,             0.04617,           0.0091895,                   0,           0.0069245,           0.0069245,            0.023324
                  93,            0.051896,           0.0077756,                   0,             0.99743,             0.93333,             0.93574,             0.56165,            0.033888,            0.009824,                   0,           0.0069698,           0.0069698,             0.02247
                  94,            0.038562,           0.0074776,                   0,             0.84594,             0.73222,             0.84703,             0.30368,            0.042589,           0.0094244,                   0,           0.0070144,           0.0070144,            0.021614
                  95,            0.040546,           0.0087305,                   0,             0.99965,             0.93333,             0.93566,             0.56432,            0.039839,           0.0094209,                   0,           0.0070581,           0.0070581,            0.020758
                  96,            0.038517,           0.0081273,                   0,                   1,             0.86312,             0.92794,             0.47184,            0.034301,           0.0098956,                   0,            0.007101,            0.007101,            0.019901
                  97,            0.040788,           0.0086705,                   0,             0.99982,             0.93333,             0.93671,             0.54958,            0.030876,           0.0098795,                   0,            0.007143,            0.007143,            0.019043
                  98,            0.037389,           0.0078125,                   0,             0.99886,             0.93333,             0.93671,              0.5637,            0.034176,           0.0097109,                   0,           0.0071842,           0.0071842,            0.018184
                  99,            0.034784,           0.0076677,                   0,             0.93332,             0.93318,             0.92636,             0.56833,            0.031712,            0.010044,                   0,           0.0072245,           0.0072245,            0.017325
                 100,            0.032254,           0.0074654,                   0,             0.93333,             0.93333,              0.9311,             0.52511,            0.035629,            0.009581,                   0,            0.007264,            0.007264,            0.016464
                 101,            0.034238,           0.0063498,                   0,             0.93333,             0.93324,             0.93109,             0.45767,            0.034223,           0.0096545,                   0,           0.0073026,           0.0073026,            0.015603
                 102,            0.039498,           0.0081362,                   0,             0.87498,             0.93319,             0.91387,             0.50371,             0.03792,           0.0093676,                   0,           0.0073404,           0.0073404,             0.01474
                 103,            0.040012,           0.0082337,                   0,             0.99971,             0.93333,             0.93844,             0.35918,            0.042191,           0.0090883,                   0,           0.0073773,           0.0073773,            0.013877
                 104,            0.043669,           0.0067885,                   0,             0.92841,             0.86467,             0.92106,             0.40415,            0.035768,           0.0095063,                   0,           0.0074134,           0.0074134,            0.013013
                 105,            0.042136,           0.0068456,                   0,             0.99991,             0.86667,             0.93381,             0.52418,            0.035905,           0.0099328,                   0,           0.0074486,           0.0074486,            0.012149
                 106,            0.031499,           0.0079071,                   0,             0.99959,             0.86667,             0.91973,             0.56169,            0.032355,            0.010301,                   0,            0.007483,            0.007483,            0.011283
                 107,            0.033472,           0.0085882,                   0,             0.99954,             0.86667,             0.92856,             0.41732,             0.03741,           0.0099188,                   0,           0.0075164,           0.0075164,            0.010416
                 108,            0.035992,            0.007762,                   0,             0.86626,             0.86667,             0.89704,             0.43452,            0.035249,           0.0099726,                   0,           0.0075491,           0.0075491,           0.0095491
                 109,            0.039894,           0.0082142,                   0,             0.99967,             0.93333,             0.94011,             0.45418,            0.036566,            0.009364,                   0,           0.0075808,           0.0075808,           0.0086808
                 110,            0.033403,           0.0079948,                   0,             0.93177,             0.93333,              0.9076,             0.51142,            0.032451,            0.009721,                   0,           0.0076117,           0.0076117,           0.0078117
                 111,            0.030859,           0.0074213,                   0,             0.93332,             0.93316,             0.92514,             0.45026,            0.035805,           0.0092075,                   0,           0.0075886,           0.0075886,           0.0075886
                 112,            0.030404,           0.0063146,                   0,             0.93332,             0.93333,             0.92402,             0.58853,            0.029494,           0.0092202,                   0,           0.0075886,           0.0075886,           0.0075886
                 113,              0.0348,            0.006958,                   0,                   1,             0.93331,             0.93581,             0.62366,            0.027102,           0.0090947,                   0,           0.0075501,           0.0075501,           0.0075501
                 114,            0.032932,           0.0077061,                   0,                   1,             0.93307,             0.93593,             0.56795,            0.029861,           0.0087967,                   0,           0.0075114,           0.0075114,           0.0075114
                 115,            0.032156,           0.0072833,                   0,                   1,             0.86667,             0.92718,             0.61284,            0.027725,           0.0090549,                   0,           0.0074725,           0.0074725,           0.0074725
                 116,            0.030364,           0.0061774,                   0,             0.99969,             0.86667,               0.925,             0.60366,            0.027946,           0.0090382,                   0,           0.0074335,           0.0074335,           0.0074335
                 117,            0.033162,           0.0074026,                   0,             0.99978,                 0.8,             0.84479,             0.51318,            0.031111,            0.011498,                   0,           0.0073943,           0.0073943,           0.0073943
                 118,             0.03573,           0.0062677,                   0,             0.92837,             0.86417,             0.89498,              0.4736,            0.032126,            0.010744,                   0,            0.007355,            0.007355,            0.007355
                 119,             0.03521,            0.009465,                   0,                   1,              0.8665,             0.93334,             0.60135,            0.027686,           0.0098136,                   0,           0.0073155,           0.0073155,           0.0073155
                 120,            0.035911,            0.007204,                   0,             0.99988,             0.86667,             0.93844,             0.63779,            0.028325,           0.0091086,                   0,           0.0072758,           0.0072758,           0.0072758
                 121,            0.033421,           0.0059112,                   0,             0.93291,             0.93333,             0.93882,             0.59535,            0.033382,           0.0088138,                   0,           0.0072361,           0.0072361,           0.0072361
                 122,            0.030611,           0.0069558,                   0,             0.93332,             0.93333,              0.9337,             0.57275,            0.032937,            0.008739,                   0,           0.0071962,           0.0071962,           0.0071962
                 123,            0.033594,           0.0068158,                   0,                   1,             0.93333,             0.94374,             0.43354,             0.03824,           0.0087484,                   0,           0.0071561,           0.0071561,           0.0071561
                 124,            0.034689,           0.0057596,                   0,                   1,             0.93312,             0.94447,             0.63271,            0.032313,           0.0084835,                   0,            0.007116,            0.007116,            0.007116
                 125,            0.040513,           0.0074766,                   0,                   1,             0.93327,             0.94203,              0.6105,            0.029906,           0.0088842,                   0,           0.0070757,           0.0070757,           0.0070757
                 126,            0.029231,           0.0074472,                   0,             0.99974,             0.93333,             0.94349,             0.52949,            0.032814,           0.0088666,                   0,           0.0070353,           0.0070353,           0.0070353
                 127,            0.028657,           0.0072154,                   0,              0.9328,             0.93333,              0.9291,             0.64804,            0.028504,           0.0090565,                   0,           0.0069948,           0.0069948,           0.0069948
                 128,            0.027683,           0.0062665,                   0,             0.82347,             0.93333,             0.88548,             0.51506,             0.02957,           0.0095557,                   0,           0.0069541,           0.0069541,           0.0069541
                 129,            0.031495,           0.0071041,                   0,             0.87496,             0.93299,              0.9185,              0.5716,             0.03123,           0.0089076,                   0,           0.0069134,           0.0069134,           0.0069134
                 130,            0.031018,           0.0064662,                   0,             0.87491,             0.93333,             0.92807,             0.53731,             0.03181,           0.0088819,                   0,           0.0068726,           0.0068726,           0.0068726
                 131,             0.02963,           0.0060765,                   0,             0.93311,             0.93333,             0.93531,              0.6342,            0.025802,           0.0089202,                   0,           0.0068316,           0.0068316,           0.0068316
                 132,            0.026507,           0.0058879,                   0,                   1,             0.93283,             0.94073,             0.56509,            0.027972,           0.0088134,                   0,           0.0067906,           0.0067906,           0.0067906
                 133,             0.02509,           0.0059498,                   0,             0.99963,             0.86667,             0.93027,              0.5836,            0.025347,           0.0094623,                   0,           0.0067495,           0.0067495,           0.0067495
                 134,            0.034542,           0.0063447,                   0,             0.99988,             0.93333,             0.94182,             0.58956,            0.029883,           0.0085308,                   0,           0.0067083,           0.0067083,           0.0067083
                 135,            0.030091,           0.0069999,                   0,             0.99983,             0.93333,             0.94182,             0.66643,            0.025378,            0.008632,                   0,           0.0066671,           0.0066671,           0.0066671
                 136,            0.024838,           0.0069333,                   0,                   1,              0.9332,             0.94447,             0.66689,            0.025233,           0.0085457,                   0,           0.0066257,           0.0066257,           0.0066257
                 137,            0.027639,           0.0060769,                   0,             0.99976,             0.93333,             0.94804,             0.66844,            0.026294,           0.0084763,                   0,           0.0065843,           0.0065843,           0.0065843
                 138,            0.025699,            0.006561,                   0,                   1,             0.93328,             0.96071,             0.69515,            0.026449,           0.0082874,                   0,           0.0065429,           0.0065429,           0.0065429
                 139,            0.026876,           0.0059852,                   0,             0.93321,             0.93333,             0.95402,             0.70995,            0.025122,           0.0084112,                   0,           0.0065013,           0.0065013,           0.0065013
                 140,            0.025399,           0.0052996,                   0,                   1,              0.9333,              0.9575,             0.63279,            0.028805,           0.0082567,                   0,           0.0064597,           0.0064597,           0.0064597
                 141,             0.02667,           0.0055446,                   0,             0.99981,             0.93333,             0.94611,             0.56675,            0.029062,           0.0082396,                   0,           0.0064181,           0.0064181,           0.0064181
                 142,            0.032123,           0.0071794,                   0,                   1,             0.93333,             0.94326,             0.57149,            0.030757,           0.0083895,                   0,           0.0063764,           0.0063764,           0.0063764
                 143,            0.028871,           0.0066544,                   0,                   1,             0.93318,             0.94311,             0.60761,            0.028895,           0.0084436,                   0,           0.0063347,           0.0063347,           0.0063347
                 144,            0.025194,           0.0056521,                   0,                   1,             0.93309,             0.96603,             0.63642,            0.025803,           0.0080676,                   0,            0.006293,            0.006293,            0.006293
                 145,            0.022716,           0.0054487,                   0,             0.93322,             0.93333,             0.97124,             0.64593,            0.025483,           0.0079427,                   0,           0.0062512,           0.0062512,           0.0062512
                 146,            0.022665,           0.0048427,                   0,             0.93331,             0.93333,             0.96946,              0.6125,            0.028301,           0.0078397,                   0,           0.0062093,           0.0062093,           0.0062093
                 147,            0.025875,           0.0056157,                   0,                   1,             0.93328,             0.94311,             0.67369,            0.024636,           0.0081166,                   0,           0.0061675,           0.0061675,           0.0061675
                 148,            0.025477,           0.0064863,                   0,             0.99986,             0.93333,             0.94088,             0.63064,            0.028646,           0.0081099,                   0,           0.0061256,           0.0061256,           0.0061256
                 149,            0.029359,           0.0059504,                   0,                   1,             0.93321,             0.94523,             0.56832,            0.029132,            0.007955,                   0,           0.0060838,           0.0060838,           0.0060838
                 150,            0.026018,           0.0054115,                   0,             0.99986,             0.86667,             0.92469,             0.53459,            0.031471,           0.0091204,                   0,           0.0060419,           0.0060419,           0.0060419
                 151,            0.026828,            0.005739,                   0,             0.99995,             0.86667,             0.88865,             0.57727,            0.028683,           0.0095344,                   0,               0.006,               0.006,               0.006
                 152,            0.023965,           0.0055887,                   0,             0.99981,             0.86667,             0.88376,             0.56464,            0.028294,           0.0096469,                   0,           0.0059581,           0.0059581,           0.0059581
                 153,            0.026235,           0.0051333,                   0,             0.99976,             0.86667,             0.95368,             0.64547,            0.026684,            0.008661,                   0,           0.0059162,           0.0059162,           0.0059162
                 154,            0.027748,           0.0058115,                   0,                   1,             0.93321,             0.94092,             0.61412,            0.028699,            0.007837,                   0,           0.0058744,           0.0058744,           0.0058744
                 155,             0.02751,           0.0057375,                   0,             0.99994,             0.93333,             0.94457,             0.61983,            0.029335,           0.0076647,                   0,           0.0058325,           0.0058325,           0.0058325
                 156,              0.0265,           0.0057915,                   0,             0.99994,             0.93333,             0.94409,             0.62591,            0.027285,           0.0077961,                   0,           0.0057907,           0.0057907,           0.0057907
                 157,            0.024065,           0.0060397,                   0,             0.99985,             0.93333,             0.94468,             0.63945,            0.026524,            0.008088,                   0,           0.0057488,           0.0057488,           0.0057488
                 158,            0.026774,            0.005492,                   0,             0.93318,             0.93333,             0.94283,             0.64673,            0.027107,           0.0079876,                   0,            0.005707,            0.005707,            0.005707
                 159,            0.027134,           0.0053648,                   0,                   1,             0.93333,             0.94489,             0.66277,            0.027153,           0.0078305,                   0,           0.0056653,           0.0056653,           0.0056653
                 160,            0.021191,           0.0052225,                   0,             0.99995,             0.93333,             0.94489,             0.64887,            0.025785,           0.0076797,                   0,           0.0056236,           0.0056236,           0.0056236
                 161,            0.021384,           0.0045324,                   0,             0.99997,             0.93333,             0.96227,             0.68227,            0.024982,           0.0075857,                   0,           0.0055819,           0.0055819,           0.0055819
                 162,            0.021903,           0.0045157,                   0,                   1,             0.93326,             0.94929,             0.60271,            0.028674,           0.0077536,                   0,           0.0055403,           0.0055403,           0.0055403
                 163,            0.026996,           0.0057431,                   0,             0.99998,             0.93333,             0.96833,             0.64927,            0.028666,           0.0076129,                   0,           0.0054987,           0.0054987,           0.0054987
                 164,            0.023615,            0.005042,                   0,              0.9999,             0.93333,             0.97413,             0.65188,            0.026957,           0.0074598,                   0,           0.0054571,           0.0054571,           0.0054571
                 165,            0.025369,           0.0046196,                   0,             0.99995,             0.93333,             0.98237,             0.65844,            0.027088,           0.0073551,                   0,           0.0054157,           0.0054157,           0.0054157
